,macss_per_screen,maccs_per_actives,morgan_per_screen,morgan_per_actives
872,0.1929281767955801,0.2712328767123287,0.1929281767955801,0.2704500978473581
873,0.1931491712707182,0.2716242661448141,0.1931491712707182,0.2708414872798434
874,0.1933701657458563,0.2720156555772994,0.1933701657458563,0.2712328767123287
875,0.1935911602209944,0.2724070450097847,0.1935911602209944,0.2712328767123287
876,0.1938121546961326,0.27279843444227,0.1938121546961326,0.2716242661448141
877,0.1940331491712707,0.2731898238747554,0.1940331491712707,0.2720156555772994
878,0.1942541436464088,0.2735812133072407,0.1942541436464088,0.2724070450097847
879,0.1944751381215469,0.273972602739726,0.1944751381215469,0.2724070450097847
880,0.194696132596685,0.273972602739726,0.194696132596685,0.27279843444227
881,0.1949171270718232,0.2743639921722113,0.1949171270718232,0.2731898238747554
882,0.1951381215469613,0.2747553816046966,0.1951381215469613,0.2735812133072407
883,0.1953591160220994,0.2747553816046966,0.1953591160220994,0.273972602739726
884,0.1955801104972375,0.2747553816046966,0.1955801104972375,0.2743639921722113
885,0.1958011049723756,0.2747553816046966,0.1958011049723756,0.2747553816046966
886,0.1960220994475138,0.275146771037182,0.1960220994475138,0.2747553816046966
887,0.1962430939226519,0.2755381604696673,0.1962430939226519,0.275146771037182
888,0.19646408839779,0.2759295499021526,0.19646408839779,0.275146771037182
889,0.1966850828729281,0.2763209393346379,0.1966850828729281,0.2755381604696673
890,0.1969060773480663,0.2767123287671232,0.1969060773480663,0.2755381604696673
891,0.1971270718232044,0.2771037181996086,0.1971270718232044,0.2759295499021526
892,0.1973480662983425,0.2774951076320939,0.1973480662983425,0.2763209393346379
893,0.1975690607734806,0.2778864970645792,0.1975690607734806,0.2763209393346379
894,0.1977900552486187,0.2782778864970646,0.1977900552486187,0.2767123287671232
895,0.1980110497237569,0.2786692759295499,0.1980110497237569,0.2771037181996086
896,0.198232044198895,0.2790606653620352,0.198232044198895,0.2774951076320939
897,0.1984530386740331,0.2794520547945205,0.1984530386740331,0.2778864970645792
898,0.1986740331491712,0.2794520547945205,0.1986740331491712,0.2778864970645792
899,0.1988950276243093,0.2798434442270058,0.1988950276243093,0.2782778864970646
900,0.1991160220994475,0.2802348336594912,0.1991160220994475,0.2786692759295499
901,0.1993370165745856,0.2806262230919765,0.1993370165745856,0.2790606653620352
902,0.1995580110497237,0.2810176125244618,0.1995580110497237,0.2794520547945205
903,0.1997790055248618,0.2814090019569472,0.1997790055248618,0.2798434442270058
904,0.2,0.2818003913894324,0.2,0.2802348336594912
905,0.2002209944751381,0.2821917808219178,0.2002209944751381,0.2806262230919765
906,0.2004419889502762,0.2825831702544031,0.2004419889502762,0.2810176125244618
907,0.2006629834254143,0.2829745596868884,0.2006629834254143,0.2814090019569472
908,0.2008839779005524,0.2833659491193738,0.2008839779005524,0.2818003913894324
909,0.2011049723756906,0.2837573385518591,0.2011049723756906,0.2821917808219178
910,0.2013259668508287,0.2837573385518591,0.2013259668508287,0.2821917808219178
911,0.2015469613259668,0.2841487279843444,0.2015469613259668,0.2825831702544031
912,0.2017679558011049,0.2845401174168297,0.2017679558011049,0.2829745596868884
913,0.201988950276243,0.284931506849315,0.201988950276243,0.2833659491193738
914,0.2022099447513812,0.2853228962818004,0.2022099447513812,0.2837573385518591
915,0.2024309392265193,0.2857142857142857,0.2024309392265193,0.2841487279843444
916,0.2026519337016574,0.2857142857142857,0.2026519337016574,0.2845401174168297
917,0.2028729281767955,0.286105675146771,0.2028729281767955,0.2845401174168297
918,0.2030939226519337,0.286105675146771,0.2030939226519337,0.284931506849315
919,0.2033149171270718,0.2864970645792563,0.2033149171270718,0.2853228962818004
920,0.2035359116022099,0.2868884540117417,0.2035359116022099,0.2857142857142857
921,0.203756906077348,0.2868884540117417,0.203756906077348,0.2857142857142857
922,0.2039779005524861,0.287279843444227,0.2039779005524861,0.286105675146771
923,0.2041988950276243,0.287279843444227,0.2041988950276243,0.286105675146771
924,0.2044198895027624,0.2876712328767123,0.2044198895027624,0.2864970645792563
925,0.2046408839779005,0.2876712328767123,0.2046408839779005,0.2868884540117417
